year,mon,day,dow,hour,chr,cday,date,datetime
2019,6,11,6,17,3882,162,20190611,2019061117
2019,6,11,6,18,3883,162,20190611,2019061118
2019,6,11,6,19,3884,162,20190611,2019061119
2019,6,11,6,20,3885,162,20190611,2019061120
2019,6,11,6,21,3886,162,20190611,2019061121
2019,6,11,6,22,3887,162,20190611,2019061122
2019,6,11,6,23,3888,162,20190611,2019061123
2019,6,12,7,0,3889,163,20190612,2019061200
2019,6,12,7,1,3890,163,20190612,2019061201
2019,6,12,7,2,3891,163,20190612,2019061202
2019,6,12,7,3,3892,163,20190612,2019061203
2019,6,12,7,4,3893,163,20190612,2019061204
2019,6,12,7,5,3894,163,20190612,2019061205
2019,6,12,7,6,3895,163,20190612,2019061206
2019,6,12,7,7,3896,163,20190612,2019061207
2019,6,12,7,8,3897,163,20190612,2019061208
2019,6,12,7,9,3898,163,20190612,2019061209
2019,6,12,7,10,3899,163,20190612,2019061210
2019,6,12,7,11,3900,163,20190612,2019061211
2019,6,12,7,12,3901,163,20190612,2019061212
2019,6,12,7,13,3902,163,20190612,2019061213
2019,6,12,7,14,3903,163,20190612,2019061214
2019,6,12,7,15,3904,163,20190612,2019061215
2019,6,12,7,16,3905,163,20190612,2019061216
2019,6,12,7,17,3906,163,20190612,2019061217
2019,6,12,7,18,3907,163,20190612,2019061218
2019,6,12,7,19,3908,163,20190612,2019061219
2019,6,12,7,20,3909,163,20190612,2019061220
2019,6,12,7,21,3910,163,20190612,2019061221
2019,6,12,7,22,3911,163,20190612,2019061222
2019,6,12,7,23,3912,163,20190612,2019061223
2019,6,13,1,0,3913,164,20190613,2019061300
2019,6,13,1,1,3914,164,20190613,2019061301
2019,6,13,1,2,3915,164,20190613,2019061302
2019,6,13,1,3,3916,164,20190613,2019061303
2019,6,13,1,4,3917,164,20190613,2019061304
2019,6,13,1,5,3918,164,20190613,2019061305
2019,6,13,1,6,3919,164,20190613,2019061306
2019,6,13,1,7,3920,164,20190613,2019061307
2019,6,13,1,8,3921,164,20190613,2019061308
2019,6,13,1,9,3922,164,20190613,2019061309
2019,6,13,1,10,3923,164,20190613,2019061310
2019,6,13,1,11,3924,164,20190613,2019061311
2019,6,13,1,12,3925,164,20190613,2019061312
2019,6,13,1,13,3926,164,20190613,2019061313
2019,6,13,1,14,3927,164,20190613,2019061314
2019,6,13,1,15,3928,164,20190613,2019061315
2019,6,13,1,16,3929,164,20190613,2019061316
2019,6,13,1,17,3930,164,20190613,2019061317
2019,6,13,1,18,3931,164,20190613,2019061318
2019,6,13,1,19,3932,164,20190613,2019061319
2019,6,13,1,20,3933,164,20190613,2019061320
2019,6,13,1,21,3934,164,20190613,2019061321
2019,6,13,1,22,3935,164,20190613,2019061322
2019,6,13,1,23,3936,164,20190613,2019061323
2019,6,14,2,0,3937,165,20190614,2019061400
2019,6,14,2,1,3938,165,20190614,2019061401
2019,6,14,2,2,3939,165,20190614,2019061402
2019,6,14,2,3,3940,165,20190614,2019061403
2019,6,14,2,4,3941,165,20190614,2019061404
2019,6,14,2,5,3942,165,20190614,2019061405
2019,6,14,2,6,3943,165,20190614,2019061406
2019,6,14,2,7,3944,165,20190614,2019061407
2019,6,14,2,8,3945,165,20190614,2019061408
2019,6,14,2,9,3946,165,20190614,2019061409
2019,6,14,2,10,3947,165,20190614,2019061410
2019,6,14,2,11,3948,165,20190614,2019061411
2019,6,14,2,12,3949,165,20190614,2019061412
2019,6,14,2,13,3950,165,20190614,2019061413
2019,6,14,2,14,3951,165,20190614,2019061414
2019,6,14,2,15,3952,165,20190614,2019061415
2019,6,14,2,16,3953,165,20190614,2019061416
2019,6,14,2,17,3954,165,20190614,2019061417
2019,6,14,2,18,3955,165,20190614,2019061418
2019,6,14,2,19,3956,165,20190614,2019061419
2019,6,14,2,20,3957,165,20190614,2019061420
2019,6,14,2,21,3958,165,20190614,2019061421
2019,6,14,2,22,3959,165,20190614,2019061422
2019,6,14,2,23,3960,165,20190614,2019061423
2019,6,15,3,0,3961,166,20190615,2019061500
2019,6,15,3,1,3962,166,20190615,2019061501
2019,6,15,3,2,3963,166,20190615,2019061502
2019,6,15,3,3,3964,166,20190615,2019061503
2019,6,15,3,4,3965,166,20190615,2019061504
2019,6,15,3,5,3966,166,20190615,2019061505
2019,6,15,3,6,3967,166,20190615,2019061506
2019,6,15,3,7,3968,166,20190615,2019061507
2019,6,15,3,8,3969,166,20190615,2019061508
2019,6,15,3,9,3970,166,20190615,2019061509
2019,6,15,3,10,3971,166,20190615,2019061510
2019,6,15,3,11,3972,166,20190615,2019061511
2019,6,15,3,12,3973,166,20190615,2019061512
2019,6,15,3,13,3974,166,20190615,2019061513
2019,6,15,3,14,3975,166,20190615,2019061514
2019,6,15,3,15,3976,166,20190615,2019061515
2019,6,15,3,16,3977,166,20190615,2019061516
2019,6,15,3,17,3978,166,20190615,2019061517
2019,6,15,3,18,3979,166,20190615,2019061518
2019,6,15,3,19,3980,166,20190615,2019061519
2019,6,15,3,20,3981,166,20190615,2019061520
2019,6,15,3,21,3982,166,20190615,2019061521
2019,6,15,3,22,3983,166,20190615,2019061522
2019,6,15,3,23,3984,166,20190615,2019061523
2019,6,16,4,0,3985,167,20190616,2019061600
2019,6,16,4,1,3986,167,20190616,2019061601
2019,6,16,4,2,3987,167,20190616,2019061602
2019,6,16,4,3,3988,167,20190616,2019061603
2019,6,16,4,4,3989,167,20190616,2019061604
2019,6,16,4,5,3990,167,20190616,2019061605
2019,6,16,4,6,3991,167,20190616,2019061606
2019,6,16,4,7,3992,167,20190616,2019061607
2019,6,16,4,8,3993,167,20190616,2019061608
2019,6,16,4,9,3994,167,20190616,2019061609
2019,6,16,4,10,3995,167,20190616,2019061610
2019,6,16,4,11,3996,167,20190616,2019061611
2019,6,16,4,12,3997,167,20190616,2019061612
2019,6,16,4,13,3998,167,20190616,2019061613
2019,6,16,4,14,3999,167,20190616,2019061614
2019,6,16,4,15,4000,167,20190616,2019061615
2019,6,16,4,16,4001,167,20190616,2019061616
2019,6,16,4,17,4002,167,20190616,2019061617
2019,6,16,4,18,4003,167,20190616,2019061618
2019,6,16,4,19,4004,167,20190616,2019061619
2019,6,16,4,20,4005,167,20190616,2019061620
2019,6,16,4,21,4006,167,20190616,2019061621
2019,6,16,4,22,4007,167,20190616,2019061622
2019,6,16,4,23,4008,167,20190616,2019061623
2019,6,17,5,0,4009,168,20190617,2019061700
2019,6,17,5,1,4010,168,20190617,2019061701
2019,6,17,5,2,4011,168,20190617,2019061702
2019,6,17,5,3,4012,168,20190617,2019061703
2019,6,17,5,4,4013,168,20190617,2019061704
2019,6,17,5,5,4014,168,20190617,2019061705
2019,6,17,5,6,4015,168,20190617,2019061706
2019,6,17,5,7,4016,168,20190617,2019061707
2019,6,17,5,8,4017,168,20190617,2019061708
2019,6,17,5,9,4018,168,20190617,2019061709
2019,6,17,5,10,4019,168,20190617,2019061710
2019,6,17,5,11,4020,168,20190617,2019061711
2019,6,17,5,12,4021,168,20190617,2019061712
2019,6,17,5,13,4022,168,20190617,2019061713
2019,6,17,5,14,4023,168,20190617,2019061714
2019,6,17,5,15,4024,168,20190617,2019061715
2019,6,17,5,16,4025,168,20190617,2019061716
2019,6,17,5,17,4026,168,20190617,2019061717
2019,6,17,5,18,4027,168,20190617,2019061718
2019,6,17,5,19,4028,168,20190617,2019061719
2019,6,17,5,20,4029,168,20190617,2019061720
2019,6,17,5,21,4030,168,20190617,2019061721
2019,6,17,5,22,4031,168,20190617,2019061722
2019,6,17,5,23,4032,168,20190617,2019061723
2019,6,18,6,0,4033,169,20190618,2019061800
2019,6,18,6,1,4034,169,20190618,2019061801
2019,6,18,6,2,4035,169,20190618,2019061802
2019,6,18,6,3,4036,169,20190618,2019061803
2019,6,18,6,4,4037,169,20190618,2019061804
2019,6,18,6,5,4038,169,20190618,2019061805
2019,6,18,6,6,4039,169,20190618,2019061806
2019,6,18,6,7,4040,169,20190618,2019061807
2019,6,18,6,8,4041,169,20190618,2019061808
2019,6,18,6,9,4042,169,20190618,2019061809
2019,6,18,6,10,4043,169,20190618,2019061810
2019,6,18,6,11,4044,169,20190618,2019061811
2019,6,18,6,12,4045,169,20190618,2019061812
2019,6,18,6,13,4046,169,20190618,2019061813
2019,6,18,6,14,4047,169,20190618,2019061814
2019,6,18,6,15,4048,169,20190618,2019061815
2019,6,18,6,16,4049,169,20190618,2019061816
2019,6,18,6,17,4050,169,20190618,2019061817
2019,6,18,6,18,4051,169,20190618,2019061818
2019,6,18,6,19,4052,169,20190618,2019061819
2019,6,18,6,20,4053,169,20190618,2019061820
2019,6,18,6,21,4054,169,20190618,2019061821
2019,6,18,6,22,4055,169,20190618,2019061822
2019,6,18,6,23,4056,169,20190618,2019061823
2019,6,19,7,0,4057,170,20190619,2019061900
2019,6,19,7,1,4058,170,20190619,2019061901
2019,6,19,7,2,4059,170,20190619,2019061902
2019,6,19,7,3,4060,170,20190619,2019061903
2019,6,19,7,4,4061,170,20190619,2019061904
2019,6,19,7,5,4062,170,20190619,2019061905
2019,6,19,7,6,4063,170,20190619,2019061906
2019,6,19,7,7,4064,170,20190619,2019061907
2019,6,19,7,8,4065,170,20190619,2019061908
2019,6,19,7,9,4066,170,20190619,2019061909
2019,6,19,7,10,4067,170,20190619,2019061910
2019,6,19,7,11,4068,170,20190619,2019061911
2019,6,19,7,12,4069,170,20190619,2019061912
2019,6,19,7,13,4070,170,20190619,2019061913
2019,6,19,7,14,4071,170,20190619,2019061914
2019,6,19,7,15,4072,170,20190619,2019061915
2019,6,19,7,16,4073,170,20190619,2019061916
2019,6,19,7,17,4074,170,20190619,2019061917
2019,6,19,7,18,4075,170,20190619,2019061918
2019,6,19,7,19,4076,170,20190619,2019061919
2019,6,19,7,20,4077,170,20190619,2019061920
2019,6,19,7,21,4078,170,20190619,2019061921
2019,6,19,7,22,4079,170,20190619,2019061922
2019,6,19,7,23,4080,170,20190619,2019061923
2019,6,20,1,0,4081,171,20190620,2019062000
2019,6,20,1,1,4082,171,20190620,2019062001
2019,6,20,1,2,4083,171,20190620,2019062002
2019,6,20,1,3,4084,171,20190620,2019062003
2019,6,20,1,4,4085,171,20190620,2019062004
2019,6,20,1,5,4086,171,20190620,2019062005
2019,6,20,1,6,4087,171,20190620,2019062006
2019,6,20,1,7,4088,171,20190620,2019062007
2019,6,20,1,8,4089,171,20190620,2019062008
2019,6,20,1,9,4090,171,20190620,2019062009
2019,6,20,1,10,4091,171,20190620,2019062010
2019,6,20,1,11,4092,171,20190620,2019062011
2019,6,20,1,12,4093,171,20190620,2019062012
2019,6,20,1,13,4094,171,20190620,2019062013
2019,6,20,1,14,4095,171,20190620,2019062014
2019,6,20,1,15,4096,171,20190620,2019062015
2019,6,20,1,16,4097,171,20190620,2019062016
2019,6,20,1,17,4098,171,20190620,2019062017
2019,6,20,1,18,4099,171,20190620,2019062018
2019,6,20,1,19,4100,171,20190620,2019062019
2019,6,20,1,20,4101,171,20190620,2019062020
2019,6,20,1,21,4102,171,20190620,2019062021
2019,6,20,1,22,4103,171,20190620,2019062022
2019,6,20,1,23,4104,171,20190620,2019062023
2019,6,21,2,0,4105,172,20190621,2019062100
2019,6,21,2,1,4106,172,20190621,2019062101
2019,6,21,2,2,4107,172,20190621,2019062102
2019,6,21,2,3,4108,172,20190621,2019062103
2019,6,21,2,4,4109,172,20190621,2019062104
2019,6,21,2,5,4110,172,20190621,2019062105
2019,6,21,2,6,4111,172,20190621,2019062106
2019,6,21,2,7,4112,172,20190621,2019062107
2019,6,21,2,8,4113,172,20190621,2019062108
2019,6,21,2,9,4114,172,20190621,2019062109
2019,6,21,2,10,4115,172,20190621,2019062110
2019,6,21,2,11,4116,172,20190621,2019062111
2019,6,21,2,12,4117,172,20190621,2019062112
2019,6,21,2,13,4118,172,20190621,2019062113
2019,6,21,2,14,4119,172,20190621,2019062114
2019,6,21,2,15,4120,172,20190621,2019062115
2019,6,21,2,16,4121,172,20190621,2019062116
2019,6,21,2,17,4122,172,20190621,2019062117
2019,6,21,2,18,4123,172,20190621,2019062118
2019,6,21,2,19,4124,172,20190621,2019062119
2019,6,21,2,20,4125,172,20190621,2019062120
2019,6,21,2,21,4126,172,20190621,2019062121
2019,6,21,2,22,4127,172,20190621,2019062122
2019,6,21,2,23,4128,172,20190621,2019062123
2019,6,22,3,0,4129,173,20190622,2019062200
2019,6,22,3,1,4130,173,20190622,2019062201
2019,6,22,3,2,4131,173,20190622,2019062202
2019,6,22,3,3,4132,173,20190622,2019062203
2019,6,22,3,4,4133,173,20190622,2019062204
2019,6,22,3,5,4134,173,20190622,2019062205
2019,6,22,3,6,4135,173,20190622,2019062206
2019,6,22,3,7,4136,173,20190622,2019062207
2019,6,22,3,8,4137,173,20190622,2019062208
2019,6,22,3,9,4138,173,20190622,2019062209
2019,6,22,3,10,4139,173,20190622,2019062210
2019,6,22,3,11,4140,173,20190622,2019062211
2019,6,22,3,12,4141,173,20190622,2019062212
2019,6,22,3,13,4142,173,20190622,2019062213
2019,6,22,3,14,4143,173,20190622,2019062214
2019,6,22,3,15,4144,173,20190622,2019062215
2019,6,22,3,16,4145,173,20190622,2019062216
2019,6,22,3,17,4146,173,20190622,2019062217
2019,6,22,3,18,4147,173,20190622,2019062218
2019,6,22,3,19,4148,173,20190622,2019062219
2019,6,22,3,20,4149,173,20190622,2019062220
2019,6,22,3,21,4150,173,20190622,2019062221
2019,6,22,3,22,4151,173,20190622,2019062222
2019,6,22,3,23,4152,173,20190622,2019062223
2019,6,23,4,0,4153,174,20190623,2019062300
2019,6,23,4,1,4154,174,20190623,2019062301
2019,6,23,4,2,4155,174,20190623,2019062302
2019,6,23,4,3,4156,174,20190623,2019062303
2019,6,23,4,4,4157,174,20190623,2019062304
2019,6,23,4,5,4158,174,20190623,2019062305
2019,6,23,4,6,4159,174,20190623,2019062306
2019,6,23,4,7,4160,174,20190623,2019062307
2019,6,23,4,8,4161,174,20190623,2019062308
2019,6,23,4,9,4162,174,20190623,2019062309
2019,6,23,4,10,4163,174,20190623,2019062310
2019,6,23,4,11,4164,174,20190623,2019062311
2019,6,23,4,12,4165,174,20190623,2019062312
2019,6,23,4,13,4166,174,20190623,2019062313
2019,6,23,4,14,4167,174,20190623,2019062314
2019,6,23,4,15,4168,174,20190623,2019062315
2019,6,23,4,16,4169,174,20190623,2019062316
2019,6,23,4,17,4170,174,20190623,2019062317
2019,6,23,4,18,4171,174,20190623,2019062318
2019,6,23,4,19,4172,174,20190623,2019062319
2019,6,23,4,20,4173,174,20190623,2019062320
2019,6,23,4,21,4174,174,20190623,2019062321
2019,6,23,4,22,4175,174,20190623,2019062322
2019,6,23,4,23,4176,174,20190623,2019062323
2019,6,24,5,0,4177,175,20190624,2019062400
2019,6,24,5,1,4178,175,20190624,2019062401
2019,6,24,5,2,4179,175,20190624,2019062402
2019,6,24,5,3,4180,175,20190624,2019062403
2019,6,24,5,4,4181,175,20190624,2019062404
2019,6,24,5,5,4182,175,20190624,2019062405
2019,6,24,5,6,4183,175,20190624,2019062406
2019,6,24,5,7,4184,175,20190624,2019062407
2019,6,24,5,8,4185,175,20190624,2019062408
2019,6,24,5,9,4186,175,20190624,2019062409
2019,6,24,5,10,4187,175,20190624,2019062410
2019,6,24,5,11,4188,175,20190624,2019062411
2019,6,24,5,12,4189,175,20190624,2019062412
2019,6,24,5,13,4190,175,20190624,2019062413
2019,6,24,5,14,4191,175,20190624,2019062414
2019,6,24,5,15,4192,175,20190624,2019062415
2019,6,24,5,16,4193,175,20190624,2019062416
2019,6,24,5,17,4194,175,20190624,2019062417
2019,6,24,5,18,4195,175,20190624,2019062418
2019,6,24,5,19,4196,175,20190624,2019062419
2019,6,24,5,20,4197,175,20190624,2019062420
2019,6,24,5,21,4198,175,20190624,2019062421
2019,6,24,5,22,4199,175,20190624,2019062422
2019,6,24,5,23,4200,175,20190624,2019062423
2019,6,25,6,0,4201,176,20190625,2019062500
2019,6,25,6,1,4202,176,20190625,2019062501
2019,6,25,6,2,4203,176,20190625,2019062502
2019,6,25,6,3,4204,176,20190625,2019062503
2019,6,25,6,4,4205,176,20190625,2019062504
2019,6,25,6,5,4206,176,20190625,2019062505
2019,6,25,6,6,4207,176,20190625,2019062506
2019,6,25,6,7,4208,176,20190625,2019062507
2019,6,25,6,8,4209,176,20190625,2019062508
2019,6,25,6,9,4210,176,20190625,2019062509
2019,6,25,6,10,4211,176,20190625,2019062510
2019,6,25,6,11,4212,176,20190625,2019062511
2019,6,25,6,12,4213,176,20190625,2019062512
2019,6,25,6,13,4214,176,20190625,2019062513
2019,6,25,6,14,4215,176,20190625,2019062514
2019,6,25,6,15,4216,176,20190625,2019062515
2019,6,25,6,16,4217,176,20190625,2019062516
2019,6,25,6,17,4218,176,20190625,2019062517
2019,6,25,6,18,4219,176,20190625,2019062518
2019,6,25,6,19,4220,176,20190625,2019062519
2019,6,25,6,20,4221,176,20190625,2019062520
2019,6,25,6,21,4222,176,20190625,2019062521
2019,6,25,6,22,4223,176,20190625,2019062522
2019,6,25,6,23,4224,176,20190625,2019062523
2019,6,26,7,0,4225,177,20190626,2019062600
2019,6,26,7,1,4226,177,20190626,2019062601
2019,6,26,7,2,4227,177,20190626,2019062602
2019,6,26,7,3,4228,177,20190626,2019062603
2019,6,26,7,4,4229,177,20190626,2019062604
2019,6,26,7,5,4230,177,20190626,2019062605
2019,6,26,7,6,4231,177,20190626,2019062606
2019,6,26,7,7,4232,177,20190626,2019062607
2019,6,26,7,8,4233,177,20190626,2019062608
2019,6,26,7,9,4234,177,20190626,2019062609
2019,6,26,7,10,4235,177,20190626,2019062610
2019,6,26,7,11,4236,177,20190626,2019062611
2019,6,26,7,12,4237,177,20190626,2019062612
2019,6,26,7,13,4238,177,20190626,2019062613
2019,6,26,7,14,4239,177,20190626,2019062614
2019,6,26,7,15,4240,177,20190626,2019062615
2019,6,26,7,16,4241,177,20190626,2019062616
2019,6,26,7,17,4242,177,20190626,2019062617
2019,6,26,7,18,4243,177,20190626,2019062618
2019,6,26,7,19,4244,177,20190626,2019062619
2019,6,26,7,20,4245,177,20190626,2019062620
2019,6,26,7,21,4246,177,20190626,2019062621
2019,6,26,7,22,4247,177,20190626,2019062622
2019,6,26,7,23,4248,177,20190626,2019062623
2019,6,27,1,0,4249,178,20190627,2019062700
2019,6,27,1,1,4250,178,20190627,2019062701
2019,6,27,1,2,4251,178,20190627,2019062702
2019,6,27,1,3,4252,178,20190627,2019062703
2019,6,27,1,4,4253,178,20190627,2019062704
2019,6,27,1,5,4254,178,20190627,2019062705
2019,6,27,1,6,4255,178,20190627,2019062706
2019,6,27,1,7,4256,178,20190627,2019062707
2019,6,27,1,8,4257,178,20190627,2019062708
2019,6,27,1,9,4258,178,20190627,2019062709
2019,6,27,1,10,4259,178,20190627,2019062710
2019,6,27,1,11,4260,178,20190627,2019062711
2019,6,27,1,12,4261,178,20190627,2019062712
2019,6,27,1,13,4262,178,20190627,2019062713
2019,6,27,1,14,4263,178,20190627,2019062714
2019,6,27,1,15,4264,178,20190627,2019062715
2019,6,27,1,16,4265,178,20190627,2019062716
2019,6,27,1,17,4266,178,20190627,2019062717
2019,6,27,1,18,4267,178,20190627,2019062718
2019,6,27,1,19,4268,178,20190627,2019062719
2019,6,27,1,20,4269,178,20190627,2019062720
2019,6,27,1,21,4270,178,20190627,2019062721
2019,6,27,1,22,4271,178,20190627,2019062722
2019,6,27,1,23,4272,178,20190627,2019062723
2019,6,28,2,0,4273,179,20190628,2019062800
2019,6,28,2,1,4274,179,20190628,2019062801
2019,6,28,2,2,4275,179,20190628,2019062802
2019,6,28,2,3,4276,179,20190628,2019062803
2019,6,28,2,4,4277,179,20190628,2019062804
2019,6,28,2,5,4278,179,20190628,2019062805
2019,6,28,2,6,4279,179,20190628,2019062806
2019,6,28,2,7,4280,179,20190628,2019062807
2019,6,28,2,8,4281,179,20190628,2019062808
2019,6,28,2,9,4282,179,20190628,2019062809
2019,6,28,2,10,4283,179,20190628,2019062810
2019,6,28,2,11,4284,179,20190628,2019062811
2019,6,28,2,12,4285,179,20190628,2019062812
2019,6,28,2,13,4286,179,20190628,2019062813
2019,6,28,2,14,4287,179,20190628,2019062814
2019,6,28,2,15,4288,179,20190628,2019062815
2019,6,28,2,16,4289,179,20190628,2019062816
2019,6,28,2,17,4290,179,20190628,2019062817
2019,6,28,2,18,4291,179,20190628,2019062818
2019,6,28,2,19,4292,179,20190628,2019062819
2019,6,28,2,20,4293,179,20190628,2019062820
2019,6,28,2,21,4294,179,20190628,2019062821
2019,6,28,2,22,4295,179,20190628,2019062822
2019,6,28,2,23,4296,179,20190628,2019062823
2019,6,29,3,0,4297,180,20190629,2019062900
2019,6,29,3,1,4298,180,20190629,2019062901
2019,6,29,3,2,4299,180,20190629,2019062902
2019,6,29,3,3,4300,180,20190629,2019062903
2019,6,29,3,4,4301,180,20190629,2019062904
2019,6,29,3,5,4302,180,20190629,2019062905
2019,6,29,3,6,4303,180,20190629,2019062906
2019,6,29,3,7,4304,180,20190629,2019062907
2019,6,29,3,8,4305,180,20190629,2019062908
2019,6,29,3,9,4306,180,20190629,2019062909
2019,6,29,3,10,4307,180,20190629,2019062910
2019,6,29,3,11,4308,180,20190629,2019062911
2019,6,29,3,12,4309,180,20190629,2019062912
2019,6,29,3,13,4310,180,20190629,2019062913
2019,6,29,3,14,4311,180,20190629,2019062914
2019,6,29,3,15,4312,180,20190629,2019062915
2019,6,29,3,16,4313,180,20190629,2019062916
2019,6,29,3,17,4314,180,20190629,2019062917
2019,6,29,3,18,4315,180,20190629,2019062918
2019,6,29,3,19,4316,180,20190629,2019062919
2019,6,29,3,20,4317,180,20190629,2019062920
2019,6,29,3,21,4318,180,20190629,2019062921
2019,6,29,3,22,4319,180,20190629,2019062922
2019,6,29,3,23,4320,180,20190629,2019062923
2019,6,30,4,0,4321,181,20190630,2019063000
2019,6,30,4,1,4322,181,20190630,2019063001
2019,6,30,4,2,4323,181,20190630,2019063002
2019,6,30,4,3,4324,181,20190630,2019063003
2019,6,30,4,4,4325,181,20190630,2019063004
2019,6,30,4,5,4326,181,20190630,2019063005
2019,6,30,4,6,4327,181,20190630,2019063006
2019,6,30,4,7,4328,181,20190630,2019063007
2019,6,30,4,8,4329,181,20190630,2019063008
2019,6,30,4,9,4330,181,20190630,2019063009
2019,6,30,4,10,4331,181,20190630,2019063010
2019,6,30,4,11,4332,181,20190630,2019063011
2019,6,30,4,12,4333,181,20190630,2019063012
2019,6,30,4,13,4334,181,20190630,2019063013
2019,6,30,4,14,4335,181,20190630,2019063014
2019,6,30,4,15,4336,181,20190630,2019063015
2019,6,30,4,16,4337,181,20190630,2019063016
2019,6,30,4,17,4338,181,20190630,2019063017
2019,6,30,4,18,4339,181,20190630,2019063018
2019,6,30,4,19,4340,181,20190630,2019063019
2019,6,30,4,20,4341,181,20190630,2019063020
2019,6,30,4,21,4342,181,20190630,2019063021
2019,6,30,4,22,4343,181,20190630,2019063022
2019,6,30,4,23,4344,181,20190630,2019063023
2019,7,1,5,0,4345,182,20190701,2019070100
2019,7,1,5,1,4346,182,20190701,2019070101
2019,7,1,5,2,4347,182,20190701,2019070102
2019,7,1,5,3,4348,182,20190701,2019070103
2019,7,1,5,4,4349,182,20190701,2019070104
2019,7,1,5,5,4350,182,20190701,2019070105
2019,7,1,5,6,4351,182,20190701,2019070106
2019,7,1,5,7,4352,182,20190701,2019070107
2019,7,1,5,8,4353,182,20190701,2019070108
2019,7,1,5,9,4354,182,20190701,2019070109
2019,7,1,5,10,4355,182,20190701,2019070110
2019,7,1,5,11,4356,182,20190701,2019070111
2019,7,1,5,12,4357,182,20190701,2019070112
2019,7,1,5,13,4358,182,20190701,2019070113
2019,7,1,5,14,4359,182,20190701,2019070114
2019,7,1,5,15,4360,182,20190701,2019070115
2019,7,1,5,16,4361,182,20190701,2019070116
2019,7,1,5,17,4362,182,20190701,2019070117
2019,7,1,5,18,4363,182,20190701,2019070118
2019,7,1,5,19,4364,182,20190701,2019070119
2019,7,1,5,20,4365,182,20190701,2019070120
2019,7,1,5,21,4366,182,20190701,2019070121
2019,7,1,5,22,4367,182,20190701,2019070122
2019,7,1,5,23,4368,182,20190701,2019070123
2019,7,2,6,0,4369,183,20190702,2019070200
2019,7,2,6,1,4370,183,20190702,2019070201
2019,7,2,6,2,4371,183,20190702,2019070202
2019,7,2,6,3,4372,183,20190702,2019070203
2019,7,2,6,4,4373,183,20190702,2019070204
2019,7,2,6,5,4374,183,20190702,2019070205
2019,7,2,6,6,4375,183,20190702,2019070206
2019,7,2,6,7,4376,183,20190702,2019070207
2019,7,2,6,8,4377,183,20190702,2019070208
2019,7,2,6,9,4378,183,20190702,2019070209
2019,7,2,6,10,4379,183,20190702,2019070210
2019,7,2,6,11,4380,183,20190702,2019070211
2019,7,2,6,12,4381,183,20190702,2019070212
2019,7,2,6,13,4382,183,20190702,2019070213
2019,7,2,6,14,4383,183,20190702,2019070214
2019,7,2,6,15,4384,183,20190702,2019070215
2019,7,2,6,16,4385,183,20190702,2019070216
2019,7,2,6,17,4386,183,20190702,2019070217
2019,7,2,6,18,4387,183,20190702,2019070218
2019,7,2,6,19,4388,183,20190702,2019070219
2019,7,2,6,20,4389,183,20190702,2019070220
2019,7,2,6,21,4390,183,20190702,2019070221
2019,7,2,6,22,4391,183,20190702,2019070222
2019,7,2,6,23,4392,183,20190702,2019070223
2019,7,3,7,0,4393,184,20190703,2019070300
2019,7,3,7,1,4394,184,20190703,2019070301
2019,7,3,7,2,4395,184,20190703,2019070302
2019,7,3,7,3,4396,184,20190703,2019070303
2019,7,3,7,4,4397,184,20190703,2019070304
2019,7,3,7,5,4398,184,20190703,2019070305
2019,7,3,7,6,4399,184,20190703,2019070306
2019,7,3,7,7,4400,184,20190703,2019070307
2019,7,3,7,8,4401,184,20190703,2019070308
2019,7,3,7,9,4402,184,20190703,2019070309
2019,7,3,7,10,4403,184,20190703,2019070310
2019,7,3,7,11,4404,184,20190703,2019070311
2019,7,3,7,12,4405,184,20190703,2019070312
2019,7,3,7,13,4406,184,20190703,2019070313
2019,7,3,7,14,4407,184,20190703,2019070314
2019,7,3,7,15,4408,184,20190703,2019070315
2019,7,3,7,16,4409,184,20190703,2019070316
2019,7,3,7,17,4410,184,20190703,2019070317
2019,7,3,7,18,4411,184,20190703,2019070318
2019,7,3,7,19,4412,184,20190703,2019070319
2019,7,3,7,20,4413,184,20190703,2019070320
2019,7,3,7,21,4414,184,20190703,2019070321
2019,7,3,7,22,4415,184,20190703,2019070322
2019,7,3,7,23,4416,184,20190703,2019070323
2019,7,4,1,0,4417,185,20190704,2019070400
2019,7,4,1,1,4418,185,20190704,2019070401
2019,7,4,1,2,4419,185,20190704,2019070402
2019,7,4,1,3,4420,185,20190704,2019070403
2019,7,4,1,4,4421,185,20190704,2019070404
2019,7,4,1,5,4422,185,20190704,2019070405
2019,7,4,1,6,4423,185,20190704,2019070406
2019,7,4,1,7,4424,185,20190704,2019070407
2019,7,4,1,8,4425,185,20190704,2019070408
2019,7,4,1,9,4426,185,20190704,2019070409
2019,7,4,1,10,4427,185,20190704,2019070410
2019,7,4,1,11,4428,185,20190704,2019070411
2019,7,4,1,12,4429,185,20190704,2019070412
2019,7,4,1,13,4430,185,20190704,2019070413
2019,7,4,1,14,4431,185,20190704,2019070414
2019,7,4,1,15,4432,185,20190704,2019070415
2019,7,4,1,16,4433,185,20190704,2019070416
2019,7,4,1,17,4434,185,20190704,2019070417
2019,7,4,1,18,4435,185,20190704,2019070418
2019,7,4,1,19,4436,185,20190704,2019070419
2019,7,4,1,20,4437,185,20190704,2019070420
2019,7,4,1,21,4438,185,20190704,2019070421
2019,7,4,1,22,4439,185,20190704,2019070422
2019,7,4,1,23,4440,185,20190704,2019070423
